"a-link-normal href","s-image src","a-color-base","a-link-normal href 2","a-link-normal","a-link-normal href 3","a-size-base-plus","a-size-small","a-icon-alt","a-link-normal href 4","a-size-mini","a-button-text","a-button-text href","a-size-base","a-size-base 2","a-size-base 3"
"https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMTI2MjI3ODM4MzMwMjo6MDo6&url=%2FCorrugated-12x9x4Inches-Cardboard-Literature-Packaging%2Fdp%2FB0G5YPYG1X%2Fref%3Dsr_1_1_sspa%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","https://m.media-amazon.com/images/I/61yBo5+BUFL._AC_UL320_.jpg","Sponsored","https://www.amazon.com/s?k=parcel+box+gift+box&language=en_US&crid=MI1LIGK8G1S8&currency=INR&sprefix=parcel+box+gift+box+%2Caps%2C475&ref=nb_sb_noss_2#","Leave ad feedback","https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMTI2MjI3ODM4MzMwMjo6MDo6&url=%2FCorrugated-12x9x4Inches-Cardboard-Literature-Packaging%2Fdp%2FB0G5YPYG1X%2Fref%3Dsr_1_1_sspa%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","Corrugated Shipping Boxes 12x9x4Inches, 30Pack Kraft Cardboard Literature Mailers, Durable Small Business Mailing Boxes for Packaging & Shipping Supplies, Brown,Shipping boxes made from recycled paper","4.8","4.8 out of 5 stars","https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMTI2MjI3ODM4MzMwMjo6MDo6&url=%2FCorrugated-12x9x4Inches-Cardboard-Literature-Packaging%2Fdp%2FB0G5YPYG1X%2Fref%3Dsr_1_1_sspa%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1#customerReviews","(10)","See options","https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMTI2MjI3ODM4MzMwMjo6MDo6&url=%2FCorrugated-12x9x4Inches-Cardboard-Literature-Packaging%2Fdp%2FB0G5YPYG1X%2Fref%3Dsr_1_1_so_SHIPPING_BOX%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","","",""
"https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMDY0NzI5MTQ4ODkwMjo6MDo6&url=%2FCorrugated-Cardboard-Packaging-Shipping%25EF%25BC%258CMailing-Literature%2Fdp%2FB0DP585R93%2Fref%3Dsr_1_2_sspa%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","https://m.media-amazon.com/images/I/61Kk1cHPrbL._AC_UL320_.jpg","Sponsored","https://www.amazon.com/s?k=parcel+box+gift+box&language=en_US&crid=MI1LIGK8G1S8&currency=INR&sprefix=parcel+box+gift+box+%2Caps%2C475&ref=nb_sb_noss_2#","Leave ad feedback","https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMDY0NzI5MTQ4ODkwMjo6MDo6&url=%2FCorrugated-Cardboard-Packaging-Shipping%25EF%25BC%258CMailing-Literature%2Fdp%2FB0DP585R93%2Fref%3Dsr_1_2_sspa%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","11 x 8 x 4 inch Shipping Boxes Set of 20， White Corrugated Cardboard Box Mailer Boxes for Packaging Small Business Shipping，Mailing Boxes Bulk for Birthday Wedding Party Book Literature Gift Giving","4.8","4.8 out of 5 stars","https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMDY0NzI5MTQ4ODkwMjo6MDo6&url=%2FCorrugated-Cardboard-Packaging-Shipping%25EF%25BC%258CMailing-Literature%2Fdp%2FB0DP585R93%2Fref%3Dsr_1_2_sspa%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1#customerReviews","(212)","See options","https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMDY0NzI5MTQ4ODkwMjo6MDo6&url=%2FCorrugated-Cardboard-Packaging-Shipping%25EF%25BC%258CMailing-Literature%2Fdp%2FB0DP585R93%2Fref%3Dsr_1_2_so_SHIPPING_BOX%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","50+ bought in past month","",""
"https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMTE5NDI4NjgzMTQwMjo6MDo6&url=%2FMAGICTAILL-Shipping-Corrugated-Cardboard-Literature%2Fdp%2FB0F7M1VQJJ%2Fref%3Dsr_1_3_sspa%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","https://m.media-amazon.com/images/I/61j8Rl2RkwL._AC_UL320_.jpg","Sponsored","https://www.amazon.com/s?k=parcel+box+gift+box&language=en_US&crid=MI1LIGK8G1S8&currency=INR&sprefix=parcel+box+gift+box+%2Caps%2C475&ref=nb_sb_noss_2#","Leave ad feedback","https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMTE5NDI4NjgzMTQwMjo6MDo6&url=%2FMAGICTAILL-Shipping-Corrugated-Cardboard-Literature%2Fdp%2FB0F7M1VQJJ%2Fref%3Dsr_1_3_sspa%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","9x6x4 inches Shipping Boxes Set of 25, Small Corrugated Cardboard Box, Literature Mailer, Gift Boxes (White, 9x6x4)","4.4","4.4 out of 5 stars","https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMTE5NDI4NjgzMTQwMjo6MDo6&url=%2FMAGICTAILL-Shipping-Corrugated-Cardboard-Literature%2Fdp%2FB0F7M1VQJJ%2Fref%3Dsr_1_3_sspa%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1#customerReviews","(68)","See options","https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMTE5NDI4NjgzMTQwMjo6MDo6&url=%2FMAGICTAILL-Shipping-Corrugated-Cardboard-Literature%2Fdp%2FB0F7M1VQJJ%2Fref%3Dsr_1_3_so_SHIPPING_BOX%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","","",""
"https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMTIwODQxMzQ2MTkwMjo6MDo6&url=%2FShipping-Corrugated-Cardboard-Packaging-Recyclable%2Fdp%2FB0GL8DY6S9%2Fref%3Dsr_1_4_sspa%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","https://m.media-amazon.com/images/I/61Ec+PdWX7L._AC_UL320_.jpg","Sponsored","https://www.amazon.com/s?k=parcel+box+gift+box&language=en_US&crid=MI1LIGK8G1S8&currency=INR&sprefix=parcel+box+gift+box+%2Caps%2C475&ref=nb_sb_noss_2#","Leave ad feedback","https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMTIwODQxMzQ2MTkwMjo6MDo6&url=%2FShipping-Corrugated-Cardboard-Packaging-Recyclable%2Fdp%2FB0GL8DY6S9%2Fref%3Dsr_1_4_sspa%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","13x9x4 Black Shipping Boxes Set of 20, Corrugated Cardboard Mailers for Product Packaging & Mailing, Recyclable Small Business Shipping Supplies, Gift Boxes for Holiday Birthday Wedding Favors","4.5","4.5 out of 5 stars","https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMTIwODQxMzQ2MTkwMjo6MDo6&url=%2FShipping-Corrugated-Cardboard-Packaging-Recyclable%2Fdp%2FB0GL8DY6S9%2Fref%3Dsr_1_4_sspa%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1#customerReviews","(26)","See options","https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MDc3NTIzODExNzUxOTM2OjE3Nzc3MjMxMzU6c3BfYXRmOjMwMTIwODQxMzQ2MTkwMjo6MDo6&url=%2FShipping-Corrugated-Cardboard-Packaging-Recyclable%2Fdp%2FB0GL8DY6S9%2Fref%3Dsr_1_4_so_SHIPPING_BOX%3Fcrid%3DMI1LIGK8G1S8%26currency%3DINR%26dib%3DeyJ2IjoiMSJ9.B2cwWFF9dpXxlfODTvEqcWwsi0TKcStvV0bocc54Pn7gCWD-Qi6OFSVhyAM5G2LAGB6V06cC348Ih3TC9LUnqFk6mPDxOjmRgq8D8aVnSSMVOp--1U7aesO0DUyGAqmrS4HRA7BJfuGRX8hWGERhw9TartQuq3en1Uo0K5rYDXOrv8bPvJxposUEo_K_4EkhTtqZ4pnnrZ3KrZ4CyEmZBJLqgLrm1tZWJs4D69zomx9z-6XPCOzdqV6_FJEvRbOG5htR3yj1S2fvpagEsc5p0YURwlhjiBdihv0kyZ7Ymjo.uJN7Y5BnOxj1_av_ARwBMfutnPtz_5gYqMvduKNiAxo%26dib_tag%3Dse%26keywords%3Dparcel%2Bbox%2Bgift%2Bbox%26qid%3D1777723134%26sprefix%3Dparcel%2Bbox%2Bgift%2Bbox%2B%252Caps%252C475%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","","",""
